,0.7_4,0.7_24,0.7_72,3.7_4,3.7_24,3.7_72
Rv1019,,,,,,
Rv1020,,-1.229262383,,-1.278665375,-1.735408681,
Rv1021,,-1.442007344,-1.203946588,-1.295066536,-2.029543772,-1.217409536
Rv1022,,-2.009823597,-1.312721573,-1.55161445,-2.836210504,-1.121215157
Rv1023,,-1.693136951,-1.08473276,-1.382786041,-1.666579154,-1.538421244
Rv1024,,-1.361108965,,-1.132865661,-1.717583002,-1.219730947
Rv1025,-1.422921122,-1.940262999,-1.393500179,-2.147244622,-2.836065312,-1.787698127
Rv1026,-1.421734564,-2.441399282,-1.883255495,-2.036499341,-3.923991177,-2.339206695
Rv1027c,,-1.032079995,-1.200905569,,-2.216623663,
Rv1028A,,-1.257112163,,,-2.194239901,
Rv1028c,,-1.125446452,-1.131089071,,,
Rv1029,,-1.135665587,,,-2.805616192,
Rv1030,,-1.078749175,,-1.490248318,-3.01048943,-1.279636539
Rv1031,,,,,,
Rv1032c,,-1.628136687,-1.974464867,,-2.193809524,-2.218543315
Rv1033c,,-1.16270789,-2.370749275,,,-3.134616204
Rv1037c,,,,1.111292355,,
Rv1038c,,,,1.196424161,,
Rv1039c,,,,,,3.819507688
Rv1040c,,,,3.840546637,3.848816375,3.498708398
Rv1041c,,,,,,
Rv1042c,,,,,,
Rv1043c,-3.31352367,-1.870254483,,-3.335207156,-3.822307945,
Rv1044,,-1.761634795,,,-2.158749063,-1.868012037
Rv1045,,-1.791523399,,,-2.284602837,-1.635348604
Rv1047,,,1.603052077,,,2.987409319
Rv1048c,,,-1.367258344,,,
Rv1049,,-1.231514189,,,,-1.65980542
Rv1050,,-1.96332595,,,-2.311280183,-2.142220955
Rv1051c,,-1.234635129,,,,
Rv1052,,-1.115734089,,,,
Rv1056,,,,,,
Rv1057,,,2.895513641,1.996036174,1.945277758,3.262817695
Rv1058,,,,1.966478013,2.343706898,2.488239159
Rv1059,,-2.001988311,-1.914776229,,,
Rv1060,,,,,,-1.169097613
Rv1061,,,,,,
Rv1062,,-1.179212168,-1.477571939,,-1.80871078,
Rv1063c,,-1.003346121,-1.016273657,,-1.083596103,
Rv1064c,,,,,,
Rv1065,,,-1.132512891,,,
Rv1066,,,,,,2.265166408
Rv1067c,,,,,1.480817075,2.948199331
Rv1068c,,-1.554353056,,,,2.260861487
Rv1069c,,-1.60504652,-1.695927156,-1.606727612,-1.960671837,-1.470128413
Rv1070c,,-1.447969546,-1.274199273,,-1.200325402,-1.14903327
Rv1071c,,-1.761356377,-1.645550665,,-1.102507929,-1.095163228
Rv1072,-1.285069532,,,,,
Rv1073,,,1.077303272,,1.023214174,1.696006168
Rv1074c,,-1.208836496,-1.264773896,,,-2.154663043
Rv1075c,,-2.057453407,,,-2.954682653,-1.901347148
Rv1076,,-1.221446314,,,-2.194415998,-1.793817351
Rv1077,,,,,,-1.126387009
Rv1078,,,-1.027311438,,,-2.481798919
Rv1079,,,,,,-2.914401814
Rv1080c,,,,1.761702798,1.65005429,
Rv1081c,,,,1.182575641,,
Rv1082,,-1.318716404,,,,
Rv1083,,-1.690632555,-1.182038815,-1.71363861,-2.78051395,
Rv1084,,-1.540624695,,,-1.895009923,
Rv1085c,,-1.201160349,-1.122452676,,,
Rv1086,,-1.091537999,,,,
Rv1087,,,,1.849153962,2.134867251,
Rv1088,,,,,2.573920237,4.011837011
Rv1091,,,,1.768872855,2.409111322,2.230989598
Rv1092c,-1.420222365,-2.208926655,-2.007184905,-2.437488663,-3.610213429,-2.043325481
Rv1093,,,,,,
Rv1094,,,,,,-1.870326681
Rv1095,,,,,-1.533989444,
Rv1096,,,1.046354205,,,
Rv1097c,,,,-2.265415023,-1.802459803,-1.155726455
Rv1098c,,,,-1.180584173,-1.105570968,
Rv1099c,,,,,,
Rv1100,,,,-1.140885693,-1.081674589,-1.339965166
Rv1101c,,-1.073278902,,,,
Rv1102c,,,,,,
Rv1103c,,,,1.332276195,1.148725847,
Rv1106c,,-1.02206392,-1.107777037,,,-1.093795012
Rv1107c,-1.30396735,-1.816041058,-1.621092106,-1.84203315,-1.042682805,-1.776093794
Rv1108c,,-1.060640091,,,-1.189310111,-1.121597368
Rv1109c,,,,,,-2.186766157
Rv1110,,,,,,
Rv1111c,,-1.10997328,-1.156674397,-1.847144272,-2.80226164,-2.348939132
Rv1112,,,,,,1.086859244
Rv1113,,-1.079651729,-1.022600058,,,-1.027246837
Rv1114,,-1.25884349,,,-1.163896965,
Rv1115,,-1.442160929,,,,
Rv1116,,-1.989225824,,,-1.158530984,2.173356311
Rv1117,,-1.539787121,-1.574452504,,,-1.300604017
Rv1118c,,-1.228975489,-1.588003488,,-2.196941607,-2.043648315
Rv1119c,,,,,-2.1409105,
Rv1120c,,,,,,
Rv1121,-1.335122891,-2.157771688,-1.759395777,-1.239109767,-3.666497261,-2.034413107
Rv1122,-1.647051509,-2.557127842,-2.148341897,-1.991800247,-4.102387343,-1.888052444
Rv1123c,,-1.189051011,-1.609598225,,-2.034859192,-1.930735949
Rv1124,,-1.202741171,-1.045938114,,,
Rv1125,,-1.573714345,-1.046496488,,-1.697583883,
Rv1126c,-1.06425547,-1.087886119,,-3.467044345,-3.775496064,-1.378122971
Rv1127c,,-1.333165803,,-1.846666271,-3.046224984,
Rv1128c,,-2.119653435,-1.20834749,,-1.77233882,
Rv1129c,,,,,,2.960124378
Rv1130,,-1.001144449,,,4.198137765,4.716235789
Rv1131,,,,,2.544846496,3.004786543
Rv1132,,-1.701073896,-1.304691929,-1.523077134,,
Rv1133c,,,-1.03378478,,,
Rv1134,,-1.78028666,-2.100415495,,,
Rv1135c,,,,,,1.338826652
Rv1138c,,-1.815000181,-1.187681001,,-1.011423751,
Rv1139c,,-1.161201121,,,,
Rv1140,,-1.661004818,-1.52289953,-1.082268906,-2.576860559,-1.980367869
Rv1141c,,,,,,
Rv1142c,,-1.061831835,-1.203821053,,-2.052526837,-1.657467415
Rv1143,,,,,,
Rv1144,,,,,-1.832679865,-1.921517329
Rv1145,,,,,,
Rv1146,,,,,,
Rv1147,,-1.070798433,-1.601619831,,,
Rv1148c,,-1.685815997,,,-2.306473274,
Rv1149,,,,,,
Rv1150,,,,,,1.860049685
Rv1151c,,,,,-1.546836531,-1.036876546
Rv1152,,-1.074265408,-1.242242953,,,-1.32559382
Rv1153c,,,,,-1.010528974,
Rv1154c,,,-1.582191614,,,-1.045430672
Rv1155,,-1.534877167,-1.683721134,-1.165572483,-1.989202505,-2.229150123
Rv1156,,,,,-1.224249083,
Rv1157c,,,,,-3.661218876,-3.698355369
Rv1158c,,,,,-3.001645313,-3.079498108
Rv1159,-1.174989704,-2.263297899,-2.046055215,-1.267291939,-1.902962188,
Rv1159A,,-1.410919033,-1.702795733,,-1.650923751,-2.624068979
Rv1160,,,,,,
Rv1161,,,,,,
Rv1162,,-1.282677436,-1.525641085,-2.105822761,-2.760788601,-2.290268193
Rv1163,,,-1.328957416,-2.83308607,-3.019828551,-2.264848653
Rv1164,,,-1.462648096,,-1.713288502,-2.480481022
Rv1165,,-1.402196898,-1.643959703,-1.677732637,-2.031034237,-1.441473674
Rv1166,,,,,,
Rv1167c,,,,1.279499059,1.311807535,1.777551023
Rv1168c,,,,2.805852302,3.500438128,2.987502844
Rv1169c,,,,4.094846919,4.828062683,3.794489616
Rv1170,,,,1.524401699,,
Rv1171,,-1.251436111,-2.508130963,1.295638051,,-2.25505646
Rv1172c,,,,,1.455863921,
Rv1173,,-1.734974337,-1.964956068,-2.151452649,-3.220982708,-3.153548308
Rv1174c,,,,1.622102521,1.127928761,
Rv1175c,,-1.283677071,,,-1.617331404,-1.023008665
Rv1176c,,-1.2892441,,,,
Rv1177,,,,,,
Rv1178,,-1.364380792,-1.052068471,,,
Rv1179c,,-1.151912434,-1.673133361,,,-1.80100225
Rv1180,,,,,,
Rv1181,,,,-1.257415063,-1.739864751,-2.287742943
Rv1182,,,-1.934792048,-3.048507651,-4.058584673,-4.403847098
Rv1183,-2.529728209,-2.069320102,-2.945312849,-3.086411404,-4.745268346,-4.555490492
Rv1184c,-1.36114819,,-1.675039468,,-2.329870903,-2.071204158
Rv1185c,,,,,-2.114389399,-2.455836033
Rv1186c,,-1.809595768,-1.4449489,,-2.511057039,-1.591214896
Rv1187,,,,,,
Rv1188,,-1.311626711,,,,1.190436738
Rv1189,,,,,,1.376082946
Rv1190,,-1.236061386,,,-1.500000527,
Rv1191,,-1.191081361,-1.232288515,,,-1.305245733
Rv1192,,,,,,
Rv1193,,,,,,
Rv1194c,,,,,,1.097057149
Rv1195,,,-1.747187918,,,
Rv1196,,-1.178318527,-1.890465555,,-1.454908443,-1.345429165
Rv1197,-1.264244161,,-1.783181364,-2.017704968,-1.754969871,-2.254419407
Rv1198,-1.824799388,-1.185589945,-1.928125528,-2.291117255,-1.783442759,-1.877169409
Rv1199c,,,1.124873789,,,2.695421625
Rv1200,,,,,-1.112621674,
Rv1201c,,-1.026421565,,-1.572908924,-1.928541417,-1.705058986
Rv1202,,,,,,
Rv1203c,,,,,,1.902053912
Rv1204c,,,,,,
Rv1205,,-1.484512621,-1.64379216,,,-1.004658052
Rv1206,,-1.376597064,-1.675441951,,,-1.290961438
Rv1207,,,,,-1.223721864,
Rv1208,,,,,-1.382758588,
Rv1209,,,,,-1.501247028,-1.565196437
Rv1210,,,,,-1.617582811,-1.019284587
Rv1211,,,,,,-1.491723653
Rv1212c,,-1.609841977,-1.251560264,,-1.554119218,-1.333926738
Rv1213,,,,,,
Rv1214c,,,,,-1.899906799,
Rv1215c,,-1.124947334,-1.241111614,,-1.598941544,
Rv1216c,,-1.506250601,-2.36180807,,-1.522272682,-1.939800409
Rv1217c,,-1.437102108,-2.742529647,,-1.442085726,-1.475293664
Rv1218c,,-1.38331528,-2.833034521,,,-1.121901417
Rv1219c,,,-2.232610683,1.04159953,,
Rv1220c,,-1.643445211,-1.367095247,-1.101019529,-2.880190977,-2.138335352
Rv1221,,,,,1.520202743,
Rv1222,,,,1.171362174,,1.578369978
Rv1223,,-1.034667586,,,,1.529780504
Rv1224,,,,,,1.971703585
Rv1225c,,,,,,
Rv1226c,,,,,,
Rv1227c,,,,,,1.864846202
Rv1228,,-1.010372077,,,,1.687546939
Rv1229c,,-1.415583075,-1.304285682,-2.327839322,-2.710438852,-1.768623168
Rv1230c,,-1.281882969,-1.892785846,,-2.146071521,-2.801758081
Rv1231c,,-1.421418355,-1.300354994,-2.303647199,-2.954349251,-2.496929957
Rv1232c,,-1.132813754,,,-1.53537563,-1.715753747
Rv1233c,,-1.661735518,-1.52464177,-2.092687596,-3.263537281,-3.477195892
Rv1234,,-1.073726949,-1.2796242,,,-1.292960114
Rv1235,,,-1.109715434,,,
Rv1236,,-1.399194084,-1.66672264,-2.089379306,-2.770632309,-2.100247661
Rv1237,-1.135767016,-1.839928688,-2.223722126,-2.576171669,-3.543245264,-3.356615067
Rv1238,,-1.76810705,-1.661818539,-1.134642734,-2.771517889,-2.462945077
Rv1239c,,,,,1.483695988,
Rv1240,,-1.348169992,,,-1.784715986,-1.517488664
Rv1241,,,,-1.234283823,-1.64579687,-1.364198665
Rv1242,,,,,,
Rv1243c,,,,,3.048712801,3.529321745
Rv1244,,-1.071281765,,,-1.031916025,
Rv1245c,,,,,,1.612931724
Rv1246c,,,,,,
Rv1247c,,,,,,
Rv1248c,,,,-1.158642482,-1.63015147,-1.442029222
Rv1249c,,-1.185303785,-1.536463104,,,-1.264753414
Rv1250,,,,,,
Rv1251c,,-1.603913874,-1.447914519,-1.746621993,-2.952660605,-1.072998225
Rv1252c,,-1.365856474,-1.019136878,,-2.105094073,
Rv1253,,-1.017638872,,-1.111961206,-1.898152048,
Rv1254,-1.348129478,-1.294089104,,-2.316523908,-3.094199858,-1.478213904
Rv1255c,,,,-1.093023456,-1.325812296,
Rv1256c,1.525155796,,1.460474942,-1.019912408,-1.318500248,
Rv1257c,,,1.812199484,,-1.117539161,
Rv1258c,5.679264845,3.855286572,4.361975416,3.25619265,3.309408806,2.125191605
Rv1259,,,,,,
Rv1260,,-1.211895615,,-2.255274584,-3.224451478,-1.816629539
Rv1261c,,-1.058043092,-1.115140391,-1.031827451,-2.147612218,-2.267353126
Rv1262c,,,,,,-1.36172967
Rv1263,,-1.284615172,,,-1.389151591,
Rv1264,,-1.079144742,,,,
Rv1265,,-1.387458836,-1.476871808,,1.886757703,
Rv1266c,,-1.677545601,-1.643998682,,-1.187572323,-2.281502603
Rv1267c,,-1.172347024,-1.056739778,,,
Rv1268c,,,,1.921218536,,
Rv1269c,,-1.035164831,-1.307135228,1.350840352,,-1.770193392
Rv1270c,,-1.094041142,-1.331917759,1.445331065,,-2.187612186
Rv1271c,-1.821564156,-2.205459537,-2.509676846,-3.482259408,-4.513866888,-1.904731502
Rv1272c,,-1.644842967,-1.558353484,-1.177559326,-2.384020098,-1.659918292
Rv1273c,,-1.554075226,-1.522551518,-1.352707984,-2.631478419,-2.58684357
Rv1274,,,-1.063096746,,-1.167157239,-1.094328029
Rv1275,,-1.008119681,-1.313002817,-1.805429006,-2.217365203,-1.710106396
Rv1276c,,,,,-1.066260142,-1.533508366
Rv1277,,-1.012021624,,,,
Rv1278,,,,,-1.455907673,
Rv1279,,-1.175494048,-1.185794089,-1.396830986,-3.11804465,-2.472105845
Rv1280c,-1.816264406,-2.22645406,-1.946115504,-2.958800172,-4.319891215,-3.369300575
Rv1281c,,-1.479709696,-1.439454601,-2.407878045,-4.07109555,-2.679510113
Rv1282c,,-1.548148913,-1.452935146,-2.973502124,-4.435405462,-3.533433022
Rv1283c,,-1.736252757,-1.699712483,-1.827450862,-3.251165537,-2.585494316
Rv1284,,,-1.101666257,,,-1.244914853
Rv1285,,-1.130684108,-2.301113331,,-1.684529342,-2.021427314
Rv1286,,-1.399655235,-1.744159255,-1.864632347,-2.468236398,-1.307136948
Rv1287,,-1.62224924,-1.179907402,-1.646531317,-2.716187543,-1.486052464
Rv1288,,-1.159110393,,,-1.539299827,
Rv1289,,-1.195195915,-1.004460188,-1.613268175,-2.312091463,-1.333151741
Rv1290A,,,,,,
Rv1290c,,-1.453497335,-1.233513647,,-1.58250514,
Rv1291c,,,1.630351854,1.422419075,,3.57682886
Rv1292,,,,-1.129965287,-1.85943234,
Rv1293,,,,-2.084871147,-2.074112681,
Rv1294,,,,-1.706289634,-1.574524295,
Rv1295,,-1.011531759,,-2.673069108,-2.21177338,
Rv1296,-1.18017403,-1.08536011,,-2.058397246,-1.470134343,
Rv1297,,,-1.006488975,,,
Rv1298,,,,,,
Rv1299,,,,,,1.835359111
Rv1300,,,,,,
Rv1301,,-1.262903064,,-1.216094439,,
Rv1302,,,-1.284852604,,,
Rv1303,-1.086254861,-1.755829424,-2.11572602,-1.577357033,-2.222948511,-3.136289382
Rv1304,-1.037910562,-1.67502506,-2.190401798,-1.825620023,-2.339628247,-2.872901835
Rv1305,-1.125441933,-1.898192647,-2.714446922,-2.442941549,-3.494720353,-4.579198145
Rv1306,,-1.662231117,-2.368450112,-2.569829738,-3.201475561,-4.050711799
Rv1307,,-1.515968905,-2.225897814,-3.003174437,-3.42734928,-3.884675569
Rv1308,,-1.388224316,-2.046719381,-4.142182303,-4.299561673,-4.039992957
Rv1309,-1.376630515,-1.37721155,-2.0321151,-4.681345385,-4.578327369,-3.897729143
Rv1310,-1.812833635,-1.353873889,-2.136011966,-5.355188286,-5.093019186,-4.424806606
Rv1311,-1.709093524,-1.378482644,-2.079542903,-5.071005774,-4.641762367,-4.08367534
Rv1312,,,-1.508067441,-3.04114734,-2.639280484,-2.770124497
Rv1313c,,,,,,
Rv1314c,,,,,-1.20285481,-1.07160284
Rv1315,,,,,,
Rv1316c,,-1.939247217,-1.676280097,-1.316895641,-3.478466916,-3.93454789
Rv1317c,,-1.454738349,,,-1.039644524,-1.291121272
Rv1318c,,-1.623036584,-1.649267067,,,-1.599315363
Rv1319c,,-1.555148776,-1.903883324,-1.13024127,-1.958243338,-2.37004998
Rv1320c,,-1.411722731,-1.568776313,-1.270817732,-1.795292976,-2.349256209
Rv1321,,,,,,1.199106014
Rv1322,,,,1.800058254,2.09907958,1.320919437
Rv1322A,,,,,,-2.549005809
Rv1323,,,,,,
Rv1324,,,,-1.36950916,-1.142983816,
Rv1325c,,-1.292913997,,,,
Rv1326c,-1.152621751,-2.0273846,-1.176881293,-2.038754243,-3.259032535,-1.170985542
Rv1327c,,-1.71874095,-1.093833371,-1.678850551,-3.053976381,-1.730166963
Rv1328,,,,-1.568447132,-1.506505944,
Rv1329c,,-1.14247987,-1.032012235,,-1.379458097,
Rv1330c,,-1.164790722,,,-1.692664906,
Rv1331,,-1.436716015,-1.423129927,,-1.796857324,-1.576948853
Rv1332,,-1.118824926,,,-1.933620334,
Rv1333,,-1.559541014,,-1.142125116,-2.269454193,
Rv1334,-1.617687062,-2.096831206,-1.282987335,-2.396429642,-2.434094038,
Rv1335,-2.037563766,-2.20088139,-1.802436956,-2.607772631,-2.310995767,
Rv1336,,-1.903596876,-1.641335929,-1.078059964,-1.371506048,
Rv1337,,-1.859387198,-1.774848661,,-1.209653427,
Rv1338,,-1.487179768,-1.293241046,,-1.276084368,
Rv1339,,-1.261639945,-1.042827237,,-1.205312056,
Rv1340,,-1.078265167,,-1.434398372,-1.66803856,
Rv1341,,,,,-1.40070645,
Rv1342c,,,,,,
Rv1343c,,,,,,
Rv1344,,,,,1.47775036,
Rv1345,,,-1.23343605,,,
Rv1346,,,,,,
Rv1347c,,,-1.627662077,,,-1.719158402
Rv1348,,,,,1.204223474,
Rv1349,,,,,,
Rv1350,,,,,-1.502069288,
Rv1351,,-1.503839446,,-1.477964653,-3.038332726,
Rv1352,,-1.647777064,-1.574791226,,-1.183730446,-1.882583633
Rv1353c,,-2.041211387,-1.228045919,,-2.516818911,-1.186417868
Rv1354c,,-1.859607573,-1.310882366,,-1.683583933,
Rv1355c,,-1.176207943,,,,
Rv1356c,,,,,,
Rv1357c,,,,,,
Rv1358,,-1.123651637,,,-1.041773678,2.416790196
Rv1359,,-1.932359788,-1.058657087,,-2.677302971,
Rv1360,,-1.325006556,-1.180556632,-1.142556307,-2.784156229,-2.241001698
Rv1361c,,-1.078424578,-1.498916963,,,-1.128122452
Rv1362c,,-1.445169556,,-1.443643605,-2.337692178,-1.063680877
Rv1363c,,-1.336951718,-1.107706033,,-1.227767207,
Rv1364c,,-1.0861068,,,,
Rv1365c,,-1.153205395,-2.481461487,1.531771194,,-2.077561582
Rv1366,,-1.238138023,,,-2.148654151,
Rv1366A,,-1.428385631,-1.024641366,,,-1.232694333
Rv1367c,,,,,,
Rv1368,,-1.171913168,-1.634120975,,,-1.680615599
Rv1371,,-1.239848432,,,,2.507795178
Rv1372,,,,,,
Rv1373,,,,,,
Rv1374c,,,,,,
Rv1375,,,-1.18207209,2.009105682,2.521653968,2.240384788
Rv1376,,-1.701041611,-1.503772934,,1.801010856,2.622521621
Rv1377c,,-1.00329215,-1.048252152,,-1.202930276,-1.528023259
Rv1378c,,-1.079004219,,,,
Rv1379,,,,1.528428519,1.4567705,
Rv1380,,,,,,1.403649619
Rv1381,,,,-1.206496588,,
Rv1382,,,,-2.071671077,-1.463576738,
Rv1383,,,,-2.577406446,-1.843560994,
Rv1384,-1.29158565,-1.441891906,-1.916731609,-3.141392987,-3.921834483,-2.191796224
Rv1385,,-1.773991093,-2.516564089,-1.420435528,-3.407167972,-2.759721924
Rv1386,,-1.617502067,-1.527615314,,-1.920214346,-1.789259868
Rv1387,,-1.571519944,-1.341033327,-1.301272495,-2.081943903,-1.268019939
Rv1388,,,,,,
Rv1389,,,,1.043880569,,
Rv1390,,,,,,
Rv1391,,,,,,1.140202822
Rv1392,,,,,,1.146830421
Rv1393c,,-1.138955295,-2.234099235,,-1.278430795,
Rv1394c,,,-1.798779791,1.054829397,,
Rv1395,,-1.11658504,-1.12311137,,,1.801008176
Rv1396c,,-1.141673434,,,,2.121816214
Rv1397c,,,,1.69675712,,
Rv1398c,,,,1.371000186,,-1.95245377
Rv1399c,,,,,-1.367999889,
Rv1400c,,-1.344829599,-1.192701991,-1.042763822,-2.156673704,-1.924585562
Rv1401,,-1.091507116,-1.051972315,,-1.668085348,
Rv1402,,-1.561780596,-1.18864253,,-1.276971913,
Rv1403c,,-1.332297597,-2.702153413,,,
Rv1404,,,,1.090749448,,-1.123774242
Rv1405c,,,-2.683865675,,,
Rv1406,,-1.15620142,,,,1.426882245
Rv1407,,-1.596025403,-1.159302802,-1.236765817,-1.18821095,
Rv1408,,,,,,
Rv1409,,,,,-1.40189028,
Rv1410c,,-1.141960769,-1.27497641,-1.713059083,-2.209019015,-1.394175826
Rv1411c,,-1.461721773,-1.448399664,-1.362728838,-1.898444314,-1.441257171
Rv1412,,-1.078210738,,,,
Rv1413,,-1.527363904,-1.158560953,,,
Rv1414,,,,1.297077342,,1.536104281
Rv1415,,-1.451524127,-1.152250884,,-1.187395615,
Rv1416,,-1.429871135,-1.209079821,-1.27482684,-2.201238506,-1.524520909
Rv1417,-1.345629758,-1.837918379,-1.241944299,-1.88801291,-2.758169007,-1.753758001
Rv1418,,-1.199511751,,-1.278281939,-1.882230062,-1.117432169
Rv1419,,,,,-1.52844691,
Rv1420,,,,-1.583826588,-2.188721871,
Rv1421,,-1.016621976,,-1.264906274,-2.284155227,
Rv1422,-1.160294049,-1.270560076,,-1.867049704,-2.406602115,
Rv1423,,-1.352886197,-1.017191132,-1.433557737,-1.784112747,-1.044403037
Rv1424c,,-1.373543916,-1.613541017,,-2.143532646,-1.741304468
Rv1425,,-1.61416394,-2.143149993,,-2.233584305,-1.784090198
Rv1426c,,-1.864057387,-3.014215507,-1.601633077,-2.955576815,-2.822306552
Rv1427c,,-1.95079215,-2.687722165,-1.939286063,-2.692914208,-2.677512927
Rv1428c,,-1.044711329,-1.489828846,,,-1.980147639
Rv1429,,,,,,
Rv1430,,-1.087933299,-1.693863219,,,
Rv1431,,-1.372652001,-1.814009213,,-1.683717836,-1.183608257
Rv1432,,-1.426107916,-1.169354853,,-1.225846986,
Rv1433,,,,,-2.222092313,-1.801549302
Rv1434,,,,,,
Rv1435c,,,,,-2.810064587,-3.075107769
Rv1436,,-1.52795596,-1.505072886,-1.345222772,-2.626825308,-2.36912251
Rv1437,,-1.314285628,-1.216600559,-2.861290295,-3.486694859,-2.460679705
Rv1438,-1.078794722,-1.519078602,-1.246181471,-3.838059868,-4.455172288,-2.6642074
Rv1439c,,,,2.076668061,1.742245435,
Rv1440,,,,,,
Rv1441c,,-1.038809218,,,,
Rv1442,,,,,-1.162533556,
Rv1443c,,,,,-1.319188351,
Rv1444c,-1.416057351,-1.446444467,-1.97246027,-1.366195802,-2.095481983,-2.400658199
Rv1445c,-2.046034812,-2.241042272,-2.527071701,-3.582462473,-4.240927013,-2.801557187
Rv1446c,-1.779136246,-2.020997505,-2.21228963,-4.703161831,-4.9805778,-2.718412927
Rv1447c,-1.101531966,-1.335083252,-1.437423327,-3.703761927,-3.268040477,-1.656226555
Rv1448c,,-1.032451506,-1.210114805,-2.143917133,-2.437260193,-1.725748995
Rv1449c,,-1.295801014,-1.318727757,,-1.114712478,-1.046073406
Rv1450c,,,,,2.165553588,3.052912618
Rv1451,,-1.065254931,,,,
Rv1452c,,,,,2.124791799,3.331410735
Rv1453,,-1.276595459,-1.623864718,1.394125567,,
Rv1454c,,,,,,-1.376546502
Rv1455,,,,1.624438318,1.650113866,2.402410718
Rv1456c,,,,,-1.237623346,
Rv1457c,,-1.451369681,-1.364074698,-2.722027463,-2.695121373,
Rv1458c,,-1.194347308,,-1.142533603,-1.698872616,
Rv1459c,,-1.18337507,-1.039221382,,,
Rv1460,,,,3.565233696,4.005453864,3.450616543
Rv1461,,,,,,
Rv1462,,,,,,
Rv1463,,,,-1.690475452,,
Rv1464,,,,-2.840421152,,
Rv1465,,,,-3.908327827,-2.073778362,
Rv1466,,,,-4.49297998,-2.690804772,
Rv1467c,,,,,1.1000176,
Rv1468c,,,,2.274835519,1.746691077,2.192831787
Rv1469,,-1.546143369,-1.648845541,,,-1.089103015
Rv1470,,,,,,
Rv1471,,,,,2.214952031,2.875744367
Rv1472,,,1.426802153,,2.194731962,2.698237047
Rv1473,3.519085735,,1.787772017,1.901860453,2.16354811,2.719033903
Rv1473A,3.848529465,,2.157689278,1.77614104,2.010130021,2.477120154
Rv1474c,,,,-1.6927252,-2.473000535,-2.165937627
Rv1475c,,,,,-1.817547714,-1.602724212
Rv1476,,-1.518443663,-1.592651053,,-1.679059554,
Rv1477,-1.219940494,-1.942100429,-1.426580507,,-4.729563531,-3.022949468
Rv1478,-1.462835363,-2.036407748,-1.556914134,-1.721142043,-5.220513641,-3.302147502
Rv1479,,-1.195040232,-1.058748412,,-1.757796077,-1.328075987
Rv1480,,-1.24190008,-1.131974257,-1.582317316,-2.578699259,-1.691028805
Rv1481,-1.618237231,-1.73693252,-1.65441331,-2.82739268,-3.276551728,-1.673611764
Rv1482c,,,,,,
Rv1483,,,,-1.141665702,-1.42215858,
Rv1484,,,,-1.893258378,-2.086457195,
Rv1485,,,1.178291584,-2.019291939,-1.32351976,
Rv1486c,,,,,,
Rv1487,,-1.153370569,-1.358622248,,-1.364834693,
Rv1488,,,-1.030026956,,,
Rv1489,,,,,,
Rv1489A,,,,,,
Rv1490,,,,,,2.019982168
Rv1491c,,,,,-1.716922827,-2.597730278
Rv1492,,-1.884482237,-2.222857378,,-1.121156619,
Rv1493,,-1.922635134,-1.971702543,,-1.542964175,
Rv1494,,-1.702704931,-1.352354633,,,
Rv1495,,,,,,2.022109875
Rv1496,,,,,,1.310605734
Rv1497,,-1.617731728,-1.01302157,,-2.709863147,-2.218724754
Rv1498A,,,,1.580532124,,
Rv1498c,,,,,,
Rv1499,,-1.686537665,-1.094087119,,-1.519448525,
Rv1500,,-1.208219962,-1.120015579,,,-1.743381755
Rv1501,,-1.120034964,,-1.341213587,-2.215802139,-1.512001825
Rv1502,-2.044337359,-1.665102951,-1.149681689,-2.470410959,-3.29087977,-2.869166182
Rv1503c,,-1.190338915,,,,
Rv1505c,-1.56492272,-2.367158755,-1.760507631,-1.879358936,-2.439880669,-1.343111361
Rv1506c,,-1.090356447,,-1.323183284,-1.987596527,-1.287242146
Rv1507A,,,,,,
Rv1507c,-1.197768369,-1.398582104,-1.292149722,-1.139608694,-1.524250796,-2.020661168
Rv1508A,,-1.111447365,-1.049031983,,,
Rv1508c,,-1.575428921,-1.561765059,,-1.208220999,-2.567553962
Rv1509,,-1.341501687,-1.210186649,,-1.249064173,
Rv1510,,,,,,
Rv1511,,-1.314647666,-1.222722179,,-1.622371777,-1.840171652
Rv1512,,,,,-1.873308391,-1.813269118
Rv1513,,,,-1.928293465,-2.826441369,-1.801185302
Rv1514c,-1.189603573,-1.422026969,-1.596330927,-2.25915578,-4.392382734,-2.784934194
Rv1515c,,,,-1.446405908,-1.954003935,-1.800443072
Rv1516c,,,,,-1.20263997,-1.060094144
Rv1517,,-1.174780189,,,-1.098309774,
Rv1518,,,1.679029485,,,1.390332684
Rv1519,,,,,,
Rv1520,,,,,,-1.040163974
Rv1521,,,,-2.744022861,-3.234243512,-2.294940642
Rv1522c,,-1.257597096,,,-2.531489063,-2.33279437
Rv1523,,-1.438806984,-1.557225256,,-2.333537996,-1.923431654
Rv1524,,-1.477395209,,-2.163673872,-3.40743102,-2.194396588
Rv1525,,-1.953263293,-1.565046352,-1.395997515,-3.656322419,-1.702045427
Rv1526c,,-1.002611483,,,-1.23625076,
Rv1527c,,,,,-1.42053934,
Rv1528c,,,,,,2.61796998
Rv1529,,,,,-1.783405266,
Rv1530,,,,,-1.519576068,
Rv1531,,-1.917641866,-1.524417911,,-1.389972583,
Rv1532c,,-1.019052412,,,,
Rv1533,,,,,,1.584554812
